run_index,algorithm,start_timestamp,end_timestamp,process_status,error_message,num_circuits,name_circuits,average_qubits,name_machines,name_schedule,schedule_latency,makespan,total_turnaround_time,total_waiting_time,total_response_time,average_turnaround_time,average_waiting_time,average_response_time,job_completion_rate,average_fidelity,succeeded_jobs,failed_jobs,blocked_jobs,machines_json,batches_json,workload_fingerprint,machine_config,seed,queue_policy,dependency_versions
1,FFD,2026-09-09T19:34:25.252616,2026-09-09T19:34:27.221138,SUCCESS,,10,ghz,3.0,"[""fake_belem"", ""fake_bogota""]",FFD,0.0002911090850830078,0.029855288888888883,0.17729308444444442,0.10798876444444443,0.10798876444444443,0.017729308444444442,0.010798876444444442,0.010798876444444442,334.94902820121956,0.8734375,10,0,0,"{""fake_belem"": {""machine_name"": ""fake_belem"", ""utilization"": 1.0, ""busy_time"": 0.029855288888888883, ""qubit_time"": 0.12339700622222219}, ""fake_bogota"": {""machine_name"": ""fake_bogota"", ""utilization"": 0.6656097560975611, ""busy_time"": 0.019871971555555555, ""qubit_time"": 0.09233294222222221}}","[{""batch_id"": 1, ""machine_name"": ""fake_belem"", ""job_ids"": [""job7""], ""shots"": 1024, ""start_time"": 0.0, ""end_time"": 0.009863167999999999, ""logical_qubits"": 5, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 2, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job6""], ""shots"": 1024, ""start_time"": 0.0, ""end_time"": 0.0070269155555555554, ""logical_qubits"": 4, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 3, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job3"", ""job1""], ""shots"": 1024, ""start_time"": 0.0070269155555555554, ""end_time"": 0.013449443555555555, ""logical_qubits"": 5, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 4, ""machine_name"": ""fake_belem"", ""job_ids"": [""job10""], ""shots"": 1024, ""start_time"": 0.009863167999999999, ""end_time"": 0.016813624888888885, ""logical_qubits"": 4, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 5, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job9"", ""job4""], ""shots"": 1024, ""start_time"": 0.013449443555555555, ""end_time"": 0.019871971555555555, ""logical_qubits"": 5, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 6, ""machine_name"": ""fake_belem"", ""job_ids"": [""job5"", ""job2""], ""shots"": 1024, ""start_time"": 0.016813624888888885, ""end_time"": 0.02354562844444444, ""logical_qubits"": 5, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 7, ""machine_name"": ""fake_belem"", ""job_ids"": [""job8""], ""shots"": 1024, ""start_time"": 0.02354562844444444, ""end_time"": 0.029855288888888883, ""logical_qubits"": 2, ""status"": ""SUCCEEDED"", ""error_reason"": null}]",10_ghz,"['fake_belem', 'fake_bogota']",0,strict,"{""qiskit"": ""2.3.0"", ""numpy"": ""2.4.1"", ""matplotlib"": ""3.10.8""}"
2,LPT,2026-09-09T19:34:27.221737,2026-09-09T19:34:29.576299,SUCCESS,,10,ghz,3.0,"[""fake_belem"", ""fake_bogota""]",LPT,0.0002601146697998047,0.035946495999999994,0.2155078542222222,0.14733220977777775,0.14733220977777775,0.021550785422222222,0.014733220977777775,0.014733220977777775,278.1912317684595,0.86435546875,10,0,0,"{""fake_belem"": {""machine_name"": ""fake_belem"", ""utilization"": 1.0, ""busy_time"": 0.035946495999999994, ""qubit_time"": 0.1149465031111111}, ""fake_bogota"": {""machine_name"": ""fake_bogota"", ""utilization"": 0.896586650460853, ""busy_time"": 0.032229148444444446, ""qubit_time"": 0.0989884871111111}}","[{""batch_id"": 1, ""machine_name"": ""fake_belem"", ""job_ids"": [""job7""], ""shots"": 1024, ""start_time"": 0.0, ""end_time"": 0.009863167999999999, ""logical_qubits"": 5, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 2, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job6""], ""shots"": 1024, ""start_time"": 0.0, ""end_time"": 0.0070269155555555554, ""logical_qubits"": 4, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 3, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job10""], ""shots"": 1024, ""start_time"": 0.0070269155555555554, ""end_time"": 0.014053831111111111, ""logical_qubits"": 4, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 4, ""machine_name"": ""fake_belem"", ""job_ids"": [""job3""], ""shots"": 1024, ""start_time"": 0.009863167999999999, ""end_time"": 0.016595171555555552, ""logical_qubits"": 3, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 5, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job9""], ""shots"": 1024, ""start_time"": 0.014053831111111111, ""end_time"": 0.020476359111111113, ""logical_qubits"": 3, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 6, ""machine_name"": ""fake_belem"", ""job_ids"": [""job5""], ""shots"": 1024, ""start_time"": 0.016595171555555552, ""end_time"": 0.023327175111111105, ""logical_qubits"": 3, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 7, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job2""], ""shots"": 1024, ""start_time"": 0.020476359111111113, ""end_time"": 0.02635275377777778, ""logical_qubits"": 2, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 8, ""machine_name"": ""fake_belem"", ""job_ids"": [""job1""], ""shots"": 1024, ""start_time"": 0.023327175111111105, ""end_time"": 0.02963683555555555, ""logical_qubits"": 2, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 9, ""machine_name"": ""fake_bogota"", ""job_ids"": [""job8""], ""shots"": 1024, ""start_time"": 0.02635275377777778, ""end_time"": 0.032229148444444446, ""logical_qubits"": 2, ""status"": ""SUCCEEDED"", ""error_reason"": null}, {""batch_id"": 10, ""machine_name"": ""fake_belem"", ""job_ids"": [""job4""], ""shots"": 1024, ""start_time"": 0.02963683555555555, ""end_time"": 0.035946495999999994, ""logical_qubits"": 2, ""status"": ""SUCCEEDED"", ""error_reason"": null}]",10_ghz,"['fake_belem', 'fake_bogota']",0,strict,"{""qiskit"": ""2.3.0"", ""numpy"": ""2.4.1"", ""matplotlib"": ""3.10.8""}"
